-- id, data, cliente, valor
"4500","1973-06-05","4500","0"
"4501","2020-05-29","4501","0"
"4502","2010-07-01","4502","17.1118"
"4503","1992-05-29","4503","122942"
"4504","1976-07-28","4504","2734.41"
"4505","1983-07-16","4505","0"
"4506","1990-05-09","4506","891.925"
"4507","1978-08-15","4507","8321720"
"4508","1991-06-25","4508","54671.9"
"4509","1997-04-04","4509","15.2748"
"4510","1979-07-11","4510","21.3782"
"4511","1991-05-26","4511","0"
"4512","1972-11-26","4512","517113"
"4513","2018-12-28","4513","60.92"
"4514","1984-07-03","4514","0.35916"
"4515","1978-08-31","4515","590350"
"4516","1987-03-23","4516","63.65"
"4517","2001-02-24","4517","572326"
"4518","2010-09-27","4518","15595.1"
"4519","1974-04-16","4519","14305200"
"4520","1995-09-01","4520","6938.4"
"4521","1990-02-04","4521","1546980"
"4522","2001-06-03","4522","1.5"
"4523","1998-11-29","4523","7099260"
"4524","1983-12-12","4524","71809"
"4525","1974-04-14","4525","5113.6"
"4526","2016-05-11","4526","10403.4"
"4527","1975-10-21","4527","7376.11"
"4528","1993-06-19","4528","13978700"
"4529","2002-07-28","4529","1715.32"
"4530","2018-04-26","4530","0"
"4531","2003-03-24","4531","0.4"
"4532","1987-06-16","4532","1"
"4533","2013-03-13","4533","292660"
"4534","1972-03-18","4534","55396500"
"4535","1988-10-19","4535","699257000"
"4536","1975-03-15","4536","4963.37"
"4537","1998-11-16","4537","2042.24"
"4538","2011-09-09","4538","0"
"4539","1999-07-11","4539","33930"
"4540","2020-02-02","4540","0"
"4541","2016-07-18","4541","0"
"4542","1990-05-07","4542","464312"
"4543","1971-08-20","4543","43.9506"
"4544","1980-07-09","4544","949907000"
"4545","1994-12-14","4545","7774660"
"4546","1981-01-16","4546","3701.66"
"4547","1998-12-24","4547","209082"
"4548","1982-09-09","4548","2109490"
"4549","2015-11-15","4549","1.9"
"4550","2018-01-24","4550","275"
"4551","2018-01-21","4551","1"
"4552","1973-02-16","4552","27"
"4553","1987-12-29","4553","0"
"4554","2001-04-28","4554","8"
"4555","2005-07-22","4555","2998720"
"4556","1984-02-10","4556","12.526"
"4557","2000-02-22","4557","524846"
"4558","1988-12-19","4558","0"
"4559","2011-03-16","4559","1482910"
"4560","2013-05-22","4560","123.092"
"4561","2007-12-19","4561","1.43735"
"4562","2006-05-21","4562","505105000"
"4563","2006-08-16","4563","148311000"
"4564","1998-04-06","4564","7637"
"4565","1986-10-11","4565","697341"
"4566","2000-03-07","4566","0"
"4567","1971-08-25","4567","0"
"4568","2008-03-02","4568","58722000"
"4569","1992-09-09","4569","216029"
"4570","1985-02-17","4570","0"
"4571","1978-11-23","4571","8406.92"
"4572","1988-06-23","4572","27919400"
"4573","1970-08-04","4573","52344400"
"4574","2012-05-14","4574","30170"
"4575","2001-11-03","4575","27"
"4576","1998-02-24","4576","0.217389"
"4577","2015-12-07","4577","0"
"4578","1988-03-03","4578","0"
"4579","2002-09-26","4579","1652.76"
"4580","2018-05-22","4580","5992"
"4581","2007-09-09","4581","74860400"
"4582","1996-01-11","4582","17180300"
"4583","2006-06-22","4583","594684"
"4584","1974-10-21","4584","336866000"
"4585","2014-07-18","4585","442155000"
"4586","1993-03-05","4586","35.52"
"4587","1983-02-22","4587","22248400"
"4588","2016-04-07","4588","17148700"
"4589","1979-06-05","4589","4731580"
"4590","1977-02-08","4590","7248.11"
"4591","1989-02-22","4591","6.156"
"4592","2016-04-24","4592","29"
"4593","1999-07-03","4593","0"
"4594","1980-12-22","4594","364219"
"4595","1984-07-20","4595","0"
"4596","1988-04-03","4596","399470000"
"4597","1981-05-22","4597","4.9801"
"4598","1987-07-22","4598","1695500"
"4599","2003-04-25","4599","143528"
"4600","2009-02-15","4600","59.5258"
"4601","1972-09-13","4601","108.269"
"4602","2020-03-05","4602","0"
"4603","1978-05-29","4603","227.377"
"4604","1995-05-16","4604","12.6825"
"4605","2002-06-20","4605","70.8495"
"4606","2010-11-01","4606","0"
"4607","2000-03-08","4607","4413020"
"4608","2003-10-04","4608","896.621"
"4609","1994-05-22","4609","2831.95"
"4610","1993-08-10","4610","2.83894"
"4611","2008-03-25","4611","979827"
"4612","2018-05-24","4612","428938"
"4613","2017-04-20","4613","79826"
"4614","1978-01-03","4614","1934.1"
"4615","2016-01-30","4615","2293740"
"4616","2013-07-20","4616","160.921"
"4617","1988-09-25","4617","94901.1"
"4618","1987-07-10","4618","0"
"4619","2019-03-14","4619","174.9"
"4620","1992-04-15","4620","0"
"4621","1981-12-29","4621","2988.08"
"4622","1998-11-18","4622","2.9"
"4623","1971-03-02","4623","65060.4"
"4624","1986-11-04","4624","11267600"
"4625","2012-05-12","4625","0"
"4626","2013-01-27","4626","2731920"
"4627","1981-03-27","4627","0"
"4628","1981-01-29","4628","42.2523"
"4629","2017-10-26","4629","51.0272"
"4630","1972-03-17","4630","28.8392"
"4631","2019-11-14","4631","1"
"4632","2019-02-15","4632","294300"
"4633","2020-06-03","4633","7158130"
"4634","2004-07-28","4634","2.3"
"4635","1990-09-08","4635","2.84"
"4636","1989-04-11","4636","9.0762"
"4637","2007-10-19","4637","0"
"4638","1984-09-18","4638","65.6375"
"4639","1980-07-07","4639","1978400"
"4640","2014-08-10","4640","183955"
"4641","1979-01-16","4641","2981650"
"4642","1984-03-16","4642","5184060"
"4643","1978-06-24","4643","1094940"
"4644","1972-09-07","4644","1349"
"4645","1988-10-19","4645","57"
"4646","2016-02-22","4646","409.361"
"4647","2002-06-01","4647","0"
"4648","1999-03-26","4648","91737600"
"4649","2001-02-20","4649","6434000"
"4650","1970-05-14","4650","3.70913"
"4651","2008-04-13","4651","69448.5"
"4652","1976-03-02","4652","148103000"
"4653","1986-01-20","4653","44655.2"
"4654","1970-07-13","4654","7.78844"
"4655","1979-07-21","4655","0"
"4656","1992-05-31","4656","215712000"
"4657","2011-11-07","4657","262.147"
"4658","1970-08-23","4658","0"
"4659","2017-12-30","4659","1.68864"
"4660","2015-05-19","4660","23278400"
"4661","1976-09-14","4661","0.555307"
"4662","2017-06-08","4662","276796"
"4663","2006-05-16","4663","0"
"4664","1979-08-17","4664","2282.34"
"4665","1995-12-03","4665","9415850"
"4666","1995-09-10","4666","554.639"
"4667","2020-10-18","4667","67391900"
"4668","1997-08-06","4668","6.067"
"4669","1996-09-28","4669","23737400"
"4670","1978-09-07","4670","27263.8"
"4671","1973-10-08","4671","3443300"
"4672","1978-10-04","4672","2.73279"
"4673","1983-01-05","4673","5210890"
"4674","2000-10-27","4674","23.2436"
"4675","1995-09-30","4675","1.80974"
"4676","1991-04-20","4676","0"
"4677","1999-08-18","4677","47072.3"
"4678","2006-07-10","4678","0"
"4679","1998-10-11","4679","293.585"
"4680","2012-11-09","4680","304.089"
"4681","1970-10-02","4681","500713000"
"4682","1999-11-14","4682","0"
"4683","2010-01-08","4683","190660"
"4684","2015-05-26","4684","0.242"
"4685","1998-06-06","4685","239012000"
"4686","2002-05-27","4686","43665200"
"4687","1991-05-08","4687","0.6477"
"4688","2004-08-28","4688","7845040"
"4689","2001-09-18","4689","8416430"
"4690","1998-11-24","4690","1.63"
"4691","1993-01-22","4691","670075000"
"4692","1978-11-16","4692","259.3"
"4693","1994-09-14","4693","807046"
"4694","2010-04-16","4694","0"
"4695","1990-12-15","4695","31199.2"
"4696","1987-04-24","4696","35109.9"
"4697","2000-03-14","4697","756096"
"4698","1998-05-13","4698","0"
"4699","1988-05-01","4699","516906000"
"4700","2020-04-13","4700","120262"
"4701","2019-11-06","4701","0"
"4702","1991-09-21","4702","4821"
"4703","1970-11-25","4703","4878.97"
"4704","2017-08-26","4704","0"
"4705","1988-05-19","4705","11.3358"
"4706","2014-08-20","4706","11110.2"
"4707","1981-07-07","4707","23630.3"
"4708","1972-09-26","4708","168887"
"4709","1983-09-16","4709","83389900"
"4710","1990-10-30","4710","4071170"
"4711","1977-09-21","4711","9.12605"
"4712","2001-01-14","4712","267.891"
"4713","1997-08-03","4713","29.3197"
"4714","1993-07-23","4714","81239200"
"4715","1984-06-24","4715","37.6"
"4716","2011-01-30","4716","28447500"
"4717","2014-09-21","4717","39544000"
"4718","1972-12-18","4718","15397100"
"4719","1997-09-13","4719","1445760"
"4720","2013-08-06","4720","7.7"
"4721","2012-02-10","4721","6417510"
"4722","1971-02-18","4722","184.876"
"4723","1971-04-18","4723","4012880"
"4724","1995-03-18","4724","0"
"4725","1983-08-21","4725","70.8178"
"4726","1974-02-16","4726","3.56681"
"4727","1991-12-10","4727","8689.2"
"4728","1993-04-11","4728","0"
"4729","1996-05-10","4729","35723.4"
"4730","1998-11-11","4730","507541000"
"4731","2007-04-27","4731","0"
"4732","1987-03-31","4732","605356"
"4733","2006-03-09","4733","0"
"4734","2003-04-29","4734","0"
"4735","1991-09-27","4735","18049"
"4736","2016-03-10","4736","50217.2"
"4737","1998-09-05","4737","666713"
"4738","2018-08-07","4738","3155.22"
"4739","1990-02-11","4739","0"
"4740","1984-12-09","4740","0.6"
"4741","1973-09-29","4741","4164.83"
"4742","2016-09-09","4742","27"
"4743","1973-07-17","4743","5635440"
"4744","2010-03-29","4744","29.5"
"4745","2005-03-14","4745","290823000"
"4746","1979-12-05","4746","736200"
"4747","1996-01-03","4747","1612720"
"4748","2007-04-09","4748","0.8598"
"4749","2008-07-26","4749","19874"
"4750","2008-04-12","4750","887.256"
"4751","1970-03-03","4751","521030000"
"4752","1988-11-28","4752","29652300"
"4753","1988-09-26","4753","0"
"4754","2001-03-29","4754","27552.1"
"4755","1987-11-17","4755","2880.69"
"4756","1998-08-10","4756","5.51331"
"4757","1973-03-24","4757","4510"
"4758","1986-03-23","4758","4.1944"
"4759","2005-04-12","4759","2078750"
"4760","1971-04-17","4760","57.7596"
"4761","1996-03-28","4761","559.413"
"4762","1970-07-06","4762","43458"
"4763","2012-01-30","4763","9"
"4764","2002-04-10","4764","10.9435"
"4765","2000-07-09","4765","1458.5"
"4766","1973-03-27","4766","1151710"
"4767","2014-03-01","4767","0"
"4768","1979-08-03","4768","1787710"
"4769","1989-10-24","4769","42822.1"
"4770","1988-01-31","4770","6"
"4771","1997-08-11","4771","21.0787"
"4772","2009-04-17","4772","799172"
"4773","2010-01-19","4773","21606.4"
"4774","2020-10-26","4774","15.6277"
"4775","2010-05-24","4775","0.122799"
"4776","2013-09-22","4776","453657000"
"4777","1991-05-30","4777","0"
"4778","1988-03-20","4778","74095.4"
"4779","1985-08-03","4779","2809500"
"4780","2002-08-04","4780","0"
"4781","1972-05-13","4781","703553"
"4782","1970-03-04","4782","138024"
"4783","1979-09-27","4783","28364.3"
"4784","1981-05-19","4784","394.537"
"4785","2010-11-23","4785","31545000"
"4786","2002-06-28","4786","0"
"4787","1994-09-30","4787","34.99"
"4788","1991-07-01","4788","98790100"
"4789","2009-08-04","4789","0"
"4790","2011-09-28","4790","469173"
"4791","1985-12-22","4791","3.09"
"4792","1970-04-13","4792","730.199"
"4793","1970-07-06","4793","2.77851"
"4794","1990-06-06","4794","186699"
"4795","1981-10-09","4795","0"
"4796","2005-04-22","4796","107.4"
"4797","1994-02-07","4797","26.44"
"4798","1996-04-11","4798","17427200"
"4799","1989-02-10","4799","0.9"
"4800","1980-12-27","4800","31"
"4801","2000-07-17","4801","983642"
"4802","2012-09-23","4802","7409"
"4803","1977-09-21","4803","2524"
"4804","2014-12-20","4804","197293000"
"4805","1975-02-08","4805","1525"
"4806","2013-02-12","4806","4534.41"
"4807","1997-10-01","4807","241882000"
"4808","2004-05-29","4808","4890790"
"4809","2013-09-04","4809","41.594"
"4810","1985-12-29","4810","1.6806"
"4811","2017-12-25","4811","749901"
"4812","2012-03-30","4812","3.369"
"4813","2017-07-27","4813","52447.8"
"4814","1991-03-29","4814","3215680"
"4815","2003-12-19","4815","0"
"4816","2015-01-03","4816","0.776818"
"4817","1976-05-04","4817","427500000"
"4818","1994-12-17","4818","71.9"
"4819","1978-01-24","4819","254383"
"4820","2002-03-03","4820","889603000"
"4821","2014-10-31","4821","2179240"
"4822","2013-10-02","4822","113413000"
"4823","1994-12-06","4823","163755000"
"4824","1983-03-03","4824","110.33"
"4825","2006-09-16","4825","16289200"
"4826","1982-06-15","4826","0"
"4827","2014-10-29","4827","0"
"4828","1973-06-09","4828","112862"
"4829","2019-10-16","4829","1.31951"
"4830","1988-12-07","4830","0"
"4831","1986-11-08","4831","623454"
"4832","2017-07-31","4832","4122.55"
"4833","2006-01-10","4833","56526"
"4834","1988-07-14","4834","4147.43"
"4835","1970-02-17","4835","0"
"4836","1973-11-23","4836","8.02612"
"4837","2015-12-24","4837","1255.28"
"4838","2016-10-10","4838","0"
"4839","1994-11-04","4839","12247100"
"4840","1997-11-27","4840","4192120"
"4841","1982-03-31","4841","453433"
"4842","2018-07-01","4842","55422000"
"4843","1989-03-04","4843","2.2334"
"4844","1989-08-29","4844","11416.1"
"4845","1992-04-23","4845","10547.5"
"4846","1989-08-20","4846","0.782203"
"4847","1985-04-18","4847","18873"
"4848","2017-05-25","4848","2001.31"
"4849","2017-04-19","4849","0"
"4850","1983-12-08","4850","0.714"
"4851","1987-01-24","4851","19903000"
"4852","2003-07-17","4852","129230"
"4853","1977-02-21","4853","219470"
"4854","2005-09-27","4854","444617"
"4855","1977-11-04","4855","363.525"
"4856","1982-02-12","4856","953060"
"4857","1982-12-10","4857","638.862"
"4858","1981-09-10","4858","100675"
"4859","1993-04-16","4859","45.28"
"4860","1999-05-16","4860","1.026"
"4861","1994-03-12","4861","15.8773"
"4862","1981-03-21","4862","51.9"
"4863","1989-10-13","4863","217271"
"4864","2018-12-09","4864","0"
"4865","2010-01-22","4865","3091940"
"4866","1996-05-27","4866","595.971"
"4867","1991-10-18","4867","497457000"
"4868","1985-01-18","4868","7.09757"
"4869","1993-11-25","4869","779.948"
"4870","1972-08-03","4870","34.78"
"4871","2000-04-02","4871","0"
"4872","2013-04-06","4872","7933.11"
"4873","2014-06-30","4873","3.93314"
"4874","1989-02-06","4874","654"
"4875","1977-10-04","4875","17.511"
"4876","1990-03-10","4876","602.798"
"4877","2013-12-19","4877","12.4233"
"4878","2006-09-23","4878","28952"
"4879","2003-01-02","4879","354952"
"4880","1977-04-12","4880","1323590"
"4881","1971-03-19","4881","1.73682"
"4882","1976-04-18","4882","0"
"4883","1992-12-07","4883","24.1262"
"4884","2015-12-31","4884","36.387"
"4885","1993-08-21","4885","66.8027"
"4886","1975-02-21","4886","2545480"
"4887","2014-11-27","4887","33.3973"
"4888","1970-01-01","4888","375819"
"4889","1973-07-15","4889","28749900"
"4890","2006-12-16","4890","222962"
"4891","2017-06-28","4891","3757.96"
"4892","1986-09-11","4892","0"
"4893","1984-05-01","4893","29228.3"
"4894","2014-09-29","4894","93.219"
"4895","2011-04-11","4895","0"
"4896","1996-08-26","4896","13842900"
"4897","1999-10-07","4897","602.539"
"4898","1978-06-17","4898","0"
"4899","1984-12-13","4899","5428.2"
"4900","1979-02-04","4900","8.16639"
"4901","1983-11-23","4901","352728"
"4902","1983-12-25","4902","104.17"
"4903","1984-07-15","4903","485.708"
"4904","1971-11-08","4904","209996000"
"4905","1981-11-22","4905","26024000"
"4906","1995-05-25","4906","49.44"
"4907","2013-07-04","4907","35.8828"
"4908","2012-01-22","4908","368.836"
"4909","1980-08-23","4909","222920000"
"4910","1988-08-05","4910","0"
"4911","2005-03-12","4911","8797830"
"4912","2020-09-25","4912","22729"
"4913","2012-07-31","4913","0"
"4914","2008-02-10","4914","880385"
"4915","1980-03-30","4915","230573"
"4916","1973-07-20","4916","4"
"4917","1992-04-21","4917","7055610"
"4918","1998-12-31","4918","4.2"
"4919","2015-07-17","4919","209030"
"4920","2017-02-15","4920","17203900"
"4921","1980-05-26","4921","293.874"
"4922","1995-04-19","4922","1.75817"
"4923","1993-10-30","4923","1263.74"
"4924","2019-09-20","4924","151848000"
"4925","1981-06-18","4925","0"
"4926","1983-10-22","4926","14265200"
"4927","2007-09-28","4927","846961000"
"4928","1977-03-01","4928","123231"
"4929","1982-09-20","4929","0.4"
"4930","1985-02-06","4930","31937.3"
"4931","1988-07-24","4931","2.86975"
"4932","1975-05-19","4932","0"
"4933","2008-09-17","4933","107632"
"4934","1983-04-10","4934","794143"
"4935","1981-10-27","4935","76045.6"
"4936","1989-01-18","4936","0"
"4937","1985-01-11","4937","1316980"
"4938","2000-06-23","4938","574.566"
"4939","2005-10-24","4939","4163.27"
"4940","2004-05-27","4940","2716.31"
"4941","1994-11-28","4941","2118.05"
"4942","1985-04-22","4942","42008400"
"4943","2016-10-02","4943","21024.9"
"4944","1990-11-16","4944","0"
"4945","2001-11-24","4945","4203.13"
"4946","2018-07-29","4946","4900.02"
"4947","2006-07-28","4947","21618.7"
"4948","2011-12-20","4948","242907"
"4949","2020-09-28","4949","312.989"
"4950","2011-11-17","4950","60.6854"
"4951","1995-07-01","4951","0"
"4952","2006-01-08","4952","32.6616"
"4953","1984-07-12","4953","5942.91"
"4954","1995-11-23","4954","108535"
"4955","2010-05-19","4955","810779"
"4956","2017-11-02","4956","1.96707"
"4957","1975-06-10","4957","45.8699"
"4958","1988-08-28","4958","501.752"
"4959","2011-12-20","4959","637"
"4960","1977-05-26","4960","7.37399"
"4961","2013-02-22","4961","234.157"
"4962","1978-11-07","4962","29204"
"4963","2008-12-21","4963","123"
"4964","1975-06-13","4964","118126"
"4965","2010-10-05","4965","3125300"
"4966","1976-04-25","4966","1351.78"
"4967","1970-02-17","4967","6616370"
"4968","1990-11-13","4968","79901.4"
"4969","2019-04-06","4969","60"
"4970","1995-06-19","4970","5.13491"
"4971","1978-01-31","4971","51544300"
"4972","2007-07-02","4972","437333000"
"4973","2003-11-26","4973","18831700"
"4974","1977-04-14","4974","497189"
"4975","2014-01-31","4975","27.443"
"4976","1991-01-09","4976","48001.2"
"4977","1973-01-11","4977","4132.95"
"4978","2016-08-19","4978","76260200"
"4979","2002-07-04","4979","12.3822"
"4980","1985-09-27","4980","237246000"
"4981","2018-12-25","4981","64802.5"
"4982","2011-07-15","4982","8.3"
"4983","1984-06-27","4983","2.407"
"4984","1973-03-14","4984","14747700"
"4985","2012-09-01","4985","1680.4"
"4986","1989-11-25","4986","46510800"
"4987","1988-05-02","4987","777081"
"4988","2006-11-24","4988","0"
"4989","2013-11-17","4989","0.607092"
"4990","1985-12-03","4990","468527000"
"4991","2017-08-24","4991","107.5"
"4992","2014-07-21","4992","633.362"
"4993","1980-10-17","4993","1878.21"
"4994","1997-09-05","4994","446871"
"4995","2008-09-24","4995","4.017"
"4996","2013-02-06","4996","32494800"
"4997","1984-05-07","4997","63.2912"
"4998","1979-01-08","4998","305.8"
"4999","1976-08-18","4999","1106670"
"5000","1997-06-07","5000","2.54007"
"5001","1997-08-17","5001","25.95"
"5002","1987-07-31","5002","22.2901"
"5003","1988-04-18","5003","492396000"
"5004","1993-12-19","5004","2003.02"
"5005","2014-08-15","5005","2781.58"
"5006","2000-02-03","5006","2.1596"
"5007","1973-11-11","5007","532932"
"5008","2020-06-30","5008","2618.11"
"5009","2001-11-15","5009","52432.8"
"5010","1983-09-19","5010","2202000"
"5011","2000-05-08","5011","0"
"5012","2019-04-12","5012","0"
"5013","1995-12-20","5013","84019.7"
"5014","1994-04-27","5014","746.285"
"5015","1999-09-02","5015","12291.5"
"5016","1974-07-03","5016","27342300"
"5017","1996-09-15","5017","664472"
"5018","1984-02-29","5018","273.119"
"5019","1987-03-24","5019","48675.3"
"5020","1974-05-02","5020","2.29581"
"5021","1974-07-01","5021","0.805"
"5022","2015-11-03","5022","3799080"
"5023","1993-02-17","5023","2154070"
"5024","1983-02-27","5024","18"
"5025","2003-09-13","5025","2809780"
"5026","1997-09-13","5026","32343.6"
"5027","1993-10-29","5027","214.466"
"5028","1994-10-18","5028","47.75"
"5029","1999-12-16","5029","137639"
"5030","2008-09-04","5030","523.078"
"5031","1971-10-11","5031","35.359"
"5032","1976-03-17","5032","19855.3"
"5033","1986-12-03","5033","25829500"
"5034","2006-12-16","5034","62.3012"
"5035","1977-01-26","5035","642240000"
"5036","1982-09-02","5036","7348.67"
"5037","2009-10-08","5037","378.329"
"5038","1999-05-10","5038","18095100"
"5039","1981-12-14","5039","6879.14"
"5040","1985-08-01","5040","1613440"
"5041","1990-09-10","5041","232540"
"5042","2015-10-12","5042","2.755"
"5043","2018-01-26","5043","116.559"
"5044","1978-08-30","5044","14.078"
"5045","2016-04-19","5045","1.82"
"5046","1981-06-12","5046","423.312"
"5047","2004-07-20","5047","0"
"5048","1989-08-12","5048","53"
"5049","2007-12-11","5049","3912070"
"5050","1995-07-18","5050","5191"
"5051","1997-05-14","5051","29408400"
"5052","2014-07-15","5052","486.881"
"5053","2005-08-05","5053","0"
"5054","1986-01-25","5054","1752.84"
"5055","1992-05-24","5055","1728.21"
"5056","1980-05-14","5056","9073.93"
"5057","2019-10-06","5057","418186"
"5058","1993-02-21","5058","672267"
"5059","1989-04-10","5059","749.512"
"5060","2010-11-15","5060","40255.2"
"5061","2019-01-31","5061","3.96018"
"5062","1975-09-24","5062","342.2"
"5063","2002-07-28","5063","28.4287"
"5064","2009-12-26","5064","3.14965"
"5065","1977-07-13","5065","8261.23"
"5066","1988-08-22","5066","1089900"
"5067","1977-03-19","5067","0"
"5068","1987-01-12","5068","34.9458"
"5069","2002-07-01","5069","4"
"5070","1997-02-25","5070","42.2003"
"5071","1985-07-12","5071","46142000"
"5072","1991-05-11","5072","0"
"5073","1990-09-15","5073","3428.6"
"5074","1992-06-23","5074","92356200"
"5075","1975-12-10","5075","7.904"
"5076","2016-06-23","5076","59739.8"
"5077","1976-01-20","5077","22872300"
"5078","2004-06-07","5078","271.78"
"5079","1992-02-28","5079","4311080"
"5080","1989-08-17","5080","28111500"
"5081","2015-11-14","5081","426811000"
"5082","1997-08-18","5082","1.839"
"5083","1978-05-21","5083","0"
"5084","1971-10-19","5084","2512910"
"5085","1978-11-28","5085","1759.4"
"5086","1994-11-11","5086","8.6"
"5087","2015-09-24","5087","122408"
"5088","1990-05-09","5088","29115.3"
"5089","2000-02-11","5089","556829"
"5090","2003-06-17","5090","177.085"
"5091","2011-06-23","5091","9562.8"
"5092","1973-11-25","5092","0"
"5093","1977-03-30","5093","414149"
"5094","1988-01-20","5094","131.803"
"5095","2008-02-29","5095","15663.1"
"5096","1995-02-07","5096","8398390"
"5097","1982-04-13","5097","860.8"
"5098","2012-02-17","5098","5460460"
"5099","1992-12-25","5099","3469.27"
"5100","2018-08-19","5100","129298000"
"5101","1970-05-23","5101","604967"
"5102","2014-05-23","5102","848938"
"5103","2011-04-06","5103","4032640"
"5104","1978-04-29","5104","3110.81"
"5105","2017-02-20","5105","1245.2"
"5106","1971-10-05","5106","41742"
"5107","2018-05-18","5107","1.933"
"5108","2006-04-26","5108","19969500"
"5109","2006-07-19","5109","155.124"
"5110","1974-08-22","5110","5.945"
"5111","2010-07-10","5111","0"
"5112","1988-10-18","5112","3964170"
"5113","1972-09-18","5113","41490.5"
"5114","2008-05-21","5114","25656200"
"5115","1971-07-16","5115","14813.6"
"5116","1992-05-07","5116","17.3"
"5117","1979-04-04","5117","43412200"
"5118","1997-10-29","5118","0"
"5119","1980-05-22","5119","0.4813"
"5120","2007-07-26","5120","28.8587"
"5121","2005-01-26","5121","39964100"
"5122","1996-11-17","5122","3708590"
"5123","1991-08-23","5123","110997"
"5124","2019-09-01","5124","4738.76"
"5125","2003-10-26","5125","0"
"5126","2006-06-06","5126","0"
"5127","1982-11-09","5127","0"
"5128","1994-03-28","5128","30.453"
"5129","1973-06-20","5129","0"
"5130","1996-07-19","5130","752.991"
"5131","2020-09-30","5131","3.17491"
"5132","1999-01-15","5132","1780.54"
"5133","1971-12-25","5133","557.503"
"5134","2008-01-13","5134","582404"
"5135","2012-07-10","5135","2.8559"
"5136","2006-07-29","5136","52.09"
"5137","1986-07-19","5137","0"
"5138","1974-03-10","5138","6"
"5139","2014-01-27","5139","0"
"5140","1979-04-01","5140","203901"
"5141","1981-01-28","5141","588499"
"5142","1971-08-26","5142","16601.3"
"5143","1980-11-29","5143","812287"
"5144","2014-12-31","5144","58751.6"
"5145","2019-09-29","5145","6220.1"
"5146","2009-01-11","5146","11991100"
"5147","2000-01-17","5147","0"
"5148","2015-06-01","5148","0"
"5149","1983-09-02","5149","357895"
"5150","1985-06-25","5150","0"
"5151","2005-08-21","5151","270"
"5152","1973-03-29","5152","124.338"
"5153","2015-12-24","5153","0.811"
"5154","1978-08-16","5154","2066590"
"5155","1975-11-24","5155","5007.43"
"5156","1982-07-25","5156","120245000"
"5157","2012-02-03","5157","0.626534"
"5158","1985-04-26","5158","1.3889"
"5159","2001-05-30","5159","148609000"
"5160","1991-01-02","5160","17264.8"
"5161","1970-02-07","5161","3195350"
"5162","1970-07-02","5162","11766.7"
"5163","1991-04-29","5163","0"
"5164","2002-03-19","5164","1316680"
"5165","1989-02-23","5165","20511.3"
"5166","1970-04-18","5166","1998.47"
"5167","1975-03-15","5167","476602"
"5168","2009-10-04","5168","107941000"
"5169","2002-07-01","5169","36.916"
"5170","1974-02-25","5170","13.4274"
"5171","2018-09-06","5171","115.621"
"5172","1977-05-09","5172","77774.4"
"5173","2005-01-30","5173","16599.8"
"5174","1981-03-31","5174","22188.1"
"5175","2006-05-11","5175","4.02556"
"5176","2004-05-27","5176","5522.28"
"5177","2020-04-11","5177","1072"
"5178","2016-11-29","5178","11107.7"
"5179","1993-04-14","5179","0"
"5180","2000-07-22","5180","0"
"5181","1993-06-11","5181","5.9682"
"5182","1980-01-02","5182","124.609"
"5183","1989-01-28","5183","202684000"
"5184","1988-11-06","5184","27817700"
"5185","2007-03-16","5185","351.529"
"5186","1997-01-20","5186","7352.12"
"5187","1993-12-19","5187","74.59"
"5188","1998-03-06","5188","315483"
"5189","1991-01-07","5189","175067"
"5190","1997-08-04","5190","45.29"
"5191","2008-10-27","5191","2355640"
"5192","1970-12-18","5192","8294.47"
"5193","1982-03-24","5193","237175"
"5194","1980-07-28","5194","396"
"5195","1996-09-24","5195","44"
"5196","1975-01-07","5196","0"
"5197","1982-01-01","5197","711836000"
"5198","1995-06-01","5198","1528.82"
"5199","1990-06-04","5199","311888"
"5200","2012-03-29","5200","2299520"
"5201","1996-12-30","5201","0.522234"
"5202","2013-12-20","5202","44748.2"
"5203","1971-07-31","5203","171.872"
"5204","1991-05-19","5204","5210"
"5205","1974-07-18","5205","129126000"
"5206","2005-08-03","5206","47191900"
"5207","1995-02-10","5207","0"
"5208","2010-11-03","5208","71.2453"
"5209","1985-05-18","5209","4600.92"
"5210","2018-09-19","5210","0"
"5211","2011-09-12","5211","28.5548"
"5212","2014-03-27","5212","147854000"
"5213","1983-06-19","5213","0.6136"
"5214","1991-10-21","5214","604029000"
"5215","1993-04-06","5215","958.026"
"5216","1991-06-05","5216","44773.5"
"5217","1971-12-30","5217","495.432"
"5218","2015-07-06","5218","0.4"
"5219","1982-09-17","5219","40983.7"
"5220","1999-09-28","5220","1628690"
"5221","1971-12-30","5221","0"
"5222","1976-06-02","5222","0"
"5223","1970-04-08","5223","6.11607"
"5224","1999-01-21","5224","327262"
"5225","1985-01-16","5225","51638.6"
"5226","2018-06-08","5226","86157300"
"5227","2010-08-29","5227","0"
"5228","2016-08-08","5228","11532.2"
"5229","1978-08-30","5229","5522.34"
"5230","1990-01-16","5230","10.0841"
"5231","1973-10-17","5231","43685.1"
"5232","1984-11-12","5232","0"
"5233","2002-01-06","5233","833"
"5234","1995-07-25","5234","300"
"5235","2000-03-30","5235","28443.6"
"5236","2000-04-19","5236","1304200"
"5237","2013-02-26","5237","619726"
"5238","2007-03-21","5238","61706"
"5239","2000-09-19","5239","0.81"
"5240","1975-04-06","5240","113.814"
"5241","1994-02-23","5241","0"
"5242","1996-08-30","5242","2.62"
