-- id, data, cliente, valor
"1829","1994-04-01","1829","2.39397"
"1830","2011-04-25","1830","121821000"
"1831","1977-09-20","1831","200301000"
"1832","1973-01-10","1832","18091100"
"1833","1994-02-27","1833","395187"
"1834","1994-04-16","1834","8968.45"
"1835","2009-03-27","1835","0"
"1836","2011-11-07","1836","422795000"
"1837","1999-11-21","1837","57188.6"
"1838","1971-03-25","1838","363.61"
"1839","2020-03-09","1839","59862300"
"1840","1991-12-03","1840","2.82"
"1841","2009-02-24","1841","7813.34"
"1842","2008-08-03","1842","106714"
"1843","2013-07-28","1843","39603000"
"1844","1989-08-07","1844","0"
"1845","2019-07-02","1845","3.98"
"1846","1973-03-22","1846","13986600"
"1847","2018-09-22","1847","2797.57"
"1848","2013-12-23","1848","808220"
"1849","2013-09-07","1849","0"
"1850","2013-01-26","1850","40623.3"
"1851","1981-12-15","1851","12.248"
"1852","1972-09-28","1852","5.94636"
"1853","1995-12-03","1853","127.042"
"1854","1971-01-30","1854","3735.19"
"1855","2001-06-26","1855","306680000"
"1856","2010-06-20","1856","7962920"
"1857","1995-01-21","1857","17126.7"
"1858","1980-10-22","1858","3839.24"
"1859","1990-11-09","1859","0"
"1860","2005-12-11","1860","39341.6"
"1861","1998-08-06","1861","122343"
"1862","2021-01-10","1862","0"
"1863","1984-11-28","1863","8965.35"
"1864","1984-09-05","1864","350420"
"1865","2002-12-03","1865","70380900"
"1866","1973-12-22","1866","7.80727"
"1867","1972-11-19","1867","190.327"
"1868","1999-09-01","1868","1963980"
"1869","1974-09-03","1869","196"
"1870","1980-04-08","1870","398742"
"1871","2004-03-30","1871","15.8536"
"1872","2001-08-10","1872","50.3077"
"1873","1984-03-30","1873","135647"
"1874","2008-03-12","1874","413120000"
"1875","2007-03-19","1875","0"
"1876","1973-06-09","1876","0"
"1877","2001-04-04","1877","0.36"
"1878","1976-01-21","1878","21.3157"
"1879","1985-08-21","1879","0"
"1880","2017-11-22","1880","257009000"
"1881","1988-01-03","1881","1180.47"
"1882","1981-04-20","1882","4399.7"
"1883","2006-05-05","1883","1481510"
"1884","2015-12-27","1884","2766.1"
"1885","2000-09-19","1885","0"
"1886","2019-01-25","1886","24.7826"
"1887","1974-11-27","1887","36"
"1888","2014-02-21","1888","664.977"
"1889","2005-02-18","1889","603"
"1890","1982-04-12","1890","5385.62"
"1891","2007-02-18","1891","0"
"1892","1978-02-19","1892","663827"
"1893","2011-08-10","1893","0"
"1894","1982-10-07","1894","4183.4"
"1895","1972-12-10","1895","415213"
"1896","2003-06-08","1896","742.577"
"1897","1993-07-01","1897","13030.5"
"1898","2009-12-30","1898","0.67"
"1899","2003-06-08","1899","52.7211"
"1900","1980-07-09","1900","9.05259"
"1901","1992-01-25","1901","0.2"
"1902","1984-01-03","1902","143096000"
"1903","2010-12-10","1903","0.52"
"1904","1989-04-17","1904","0"
"1905","2005-09-11","1905","95.4"
"1906","1986-01-04","1906","45840"
"1907","2005-02-26","1907","49.66"
"1908","1978-01-20","1908","65186500"
"1909","1992-06-04","1909","8412.6"
"1910","1987-03-04","1910","1271110"
"1911","1977-08-11","1911","304.403"
"1912","2020-06-26","1912","6.23489"
"1913","1983-10-23","1913","37327.5"
"1914","1998-10-09","1914","0"
"1915","2020-03-22","1915","182.87"
"1916","2005-02-24","1916","1.66736"
"1917","2004-03-29","1917","8.9834"
"1918","1993-03-26","1918","5406560"
"1919","2005-12-03","1919","0"
"1920","1994-05-06","1920","130211000"
"1921","2020-12-23","1921","346126"
"1922","1980-02-20","1922","61286700"
"1923","1998-06-03","1923","0"
"1924","2011-05-14","1924","46199.2"
"1925","2008-06-17","1925","6369.56"
"1926","1990-01-05","1926","3166.7"
"1927","1996-04-29","1927","666847000"
"1928","2020-08-30","1928","17.77"
"1929","1979-06-05","1929","625553000"
"1930","1983-08-30","1930","39265700"
"1931","2019-09-16","1931","2.14057"
"1932","1984-07-23","1932","1.48291"
"1933","1980-08-28","1933","26762.2"
"1934","2007-01-30","1934","60034.2"
"1935","1982-07-08","1935","1766790"
"1936","2006-08-05","1936","5230.35"
"1937","1977-12-01","1937","62421.6"
"1938","1995-07-03","1938","1683.9"
"1939","2020-10-03","1939","2952.29"
"1940","2005-07-07","1940","1901520"
"1941","1983-04-06","1941","0"
"1942","1992-06-07","1942","2.56364"
"1943","1997-08-07","1943","0"
"1944","1989-07-03","1944","4"
"1945","2003-04-26","1945","0"
"1946","1999-02-08","1946","70493900"
"1947","1992-10-25","1947","2264210"
"1948","2001-06-22","1948","639497"
"1949","2003-12-30","1949","8"
"1950","2001-06-17","1950","2165.26"
"1951","1993-03-17","1951","0"
"1952","1977-12-08","1952","35.6145"
"1953","1981-09-26","1953","438.6"
"1954","2020-02-28","1954","866104"
"1955","2015-10-06","1955","15856.2"
"1956","1970-09-18","1956","22369200"
"1957","2001-05-18","1957","0.229052"
"1958","1994-01-07","1958","12727200"
"1959","1986-12-04","1959","228.764"
"1960","1983-04-12","1960","4468.04"
"1961","1994-02-26","1961","64783.8"
"1962","1986-08-08","1962","628894"
"1963","2017-04-08","1963","30574.5"
"1964","2017-03-22","1964","0.355"
"1965","2000-04-27","1965","664491"
"1966","1996-10-19","1966","4.63542"
"1967","1970-07-14","1967","0"
"1968","1985-12-22","1968","610398000"
"1969","1975-11-20","1969","14220.2"
"1970","1979-10-28","1970","33317.2"
"1971","2009-12-25","1971","3.997"
"1972","2013-04-06","1972","42"
"1973","2016-10-25","1973","686464"
"1974","1975-02-07","1974","22.9154"
"1975","2017-10-05","1975","2"
"1976","1986-03-27","1976","0"
"1977","2015-03-10","1977","0"
"1978","1989-05-18","1978","37.4339"
"1979","1984-01-02","1979","18.326"
"1980","2009-11-19","1980","248.033"
"1981","2010-03-16","1981","377026"
"1982","1997-09-18","1982","11"
"1983","2020-04-17","1983","0"
"1984","2001-04-05","1984","479.926"
"1985","1982-10-01","1985","1102.06"
"1986","1971-02-04","1986","360515"
"1987","2010-10-18","1987","39290400"
"1988","1982-04-16","1988","0"
"1989","1996-05-20","1989","0"
"1990","2000-10-13","1990","0"
"1991","2007-08-30","1991","546933"
"1992","2005-05-13","1992","58185.9"
"1993","1987-01-23","1993","227067000"
"1994","2013-09-18","1994","0"
"1995","2009-09-10","1995","8931.37"
"1996","2007-02-27","1996","33947300"
"1997","1985-12-24","1997","165.307"
"1998","1972-05-10","1998","741356000"
"1999","2017-07-26","1999","7512.43"
"2000","2009-08-30","2000","322196000"
"2001","2013-10-05","2001","27268"
"2002","2005-04-14","2002","0"
"2003","2010-07-20","2003","2668620"
"2004","2012-10-21","2004","27"
"2005","1989-05-06","2005","0"
"2006","1980-08-18","2006","127400"
"2007","1982-01-23","2007","21096400"
"2008","2018-02-01","2008","26750800"
"2009","1990-03-07","2009","20870.8"
"2010","1973-05-11","2010","12283.3"
"2011","2010-01-21","2011","0"
"2012","2012-04-29","2012","411.5"
"2013","2003-05-08","2013","247504000"
"2014","1975-11-21","2014","1400790"
"2015","2006-04-19","2015","13.6"
"2016","2021-01-04","2016","2417730"
"2017","2015-08-27","2017","593.704"
"2018","1980-02-07","2018","124.7"
"2019","2001-10-31","2019","3371.02"
"2020","1981-04-20","2020","94229.2"
"2021","1984-09-17","2021","520027"
"2022","2000-08-24","2022","4.74591"
"2023","1973-03-23","2023","2.96357"
"2024","1979-07-27","2024","750.688"
"2025","2017-02-23","2025","0"
"2026","1998-01-10","2026","37258000"
"2027","1970-10-23","2027","77"
"2028","2005-04-08","2028","556.877"
"2029","2012-04-27","2029","4.5727"
"2030","2012-05-04","2030","1972900"
"2031","1981-11-11","2031","515233"
"2032","2003-12-09","2032","5422880"
"2033","2001-01-25","2033","6789.33"
"2034","1988-07-13","2034","0"
"2035","1982-05-26","2035","64332.1"
"2036","2018-11-16","2036","5657.56"
"2037","1982-12-01","2037","1629.03"
"2038","1998-07-08","2038","26401900"
"2039","1999-10-19","2039","969962"
"2040","2005-05-05","2040","277492000"
"2041","1993-06-12","2041","80251.4"
"2042","1984-03-04","2042","35069200"
"2043","2015-03-17","2043","0.87385"
"2044","1997-09-27","2044","238371"
"2045","2013-07-07","2045","55293200"
"2046","1986-09-05","2046","605091000"
"2047","1977-03-08","2047","2083.12"
"2048","2003-06-23","2048","15989.8"
"2049","2005-01-08","2049","1"
"2050","1975-10-26","2050","20344"
"2051","2014-07-16","2051","215324000"
"2052","1971-03-06","2052","46154900"
"2053","1986-10-29","2053","0"
"2054","2004-07-17","2054","17851.6"
"2055","1972-12-31","2055","8829.72"
"2056","1996-05-23","2056","3"
"2057","1994-05-26","2057","390924"
"2058","1978-11-06","2058","3"
"2059","2000-05-21","2059","4.91824"
"2060","2011-08-28","2060","1.092"
"2061","1977-07-12","2061","7571.66"
"2062","1973-01-13","2062","1.74035"
"2063","2013-04-04","2063","497789"
"2064","2008-02-24","2064","40.3759"
"2065","2019-04-21","2065","370885"
"2066","1986-07-23","2066","0.604452"
"2067","1996-10-24","2067","231.001"
"2068","1970-03-07","2068","2289.41"
"2069","1980-04-15","2069","196353"
"2070","1986-10-24","2070","3.35398"
"2071","1997-06-02","2071","456"
"2072","1990-08-08","2072","233.112"
"2073","1972-11-24","2073","0"
"2074","1985-08-15","2074","454136"
"2075","1971-06-23","2075","0"
"2076","2017-06-05","2076","4800680"
"2077","2019-12-30","2077","12521200"
"2078","1982-03-22","2078","385254000"
"2079","1994-04-30","2079","0.1945"
"2080","2009-09-27","2080","1431.46"
"2081","2003-08-22","2081","3298.41"
"2082","2009-08-06","2082","44.5288"
"2083","1980-01-08","2083","199222"
"2084","2004-08-28","2084","83247.6"
"2085","1981-12-08","2085","0"
"2086","2005-10-18","2086","467815"
"2087","2005-05-12","2087","7068300"
"2088","2000-08-04","2088","5255.2"
"2089","2008-07-20","2089","415.207"
"2090","1974-10-20","2090","2977.94"
"2091","2012-01-01","2091","0"
"2092","2004-05-02","2092","4.138"
"2093","2008-10-14","2093","0"
"2094","2008-06-03","2094","255285000"
"2095","1985-05-10","2095","125.16"
"2096","1998-05-04","2096","56130.1"
"2097","2003-06-13","2097","0"
"2098","1980-04-06","2098","1912.57"
"2099","1988-05-23","2099","61391.1"
"2100","1981-03-06","2100","407577"
"2101","1998-09-21","2101","27617.5"
"2102","2019-02-21","2102","65925.4"
"2103","2013-08-06","2103","774145"
"2104","1973-08-09","2104","0"
"2105","1971-08-02","2105","178463000"
"2106","1984-01-22","2106","0"
"2107","1990-01-09","2107","536.426"
"2108","1987-12-25","2108","487721"
"2109","2012-02-01","2109","616387"
"2110","1981-07-11","2110","77766.2"
"2111","1975-10-06","2111","2.07556"
"2112","2014-01-23","2112","37.3254"
"2113","2015-10-24","2113","0"
"2114","1976-08-19","2114","23697.5"
"2115","2006-06-25","2115","55.2506"
"2116","2012-10-17","2116","25520200"
"2117","1989-03-07","2117","156340000"
"2118","1988-11-14","2118","8587650"
"2119","1972-02-10","2119","3908.62"
"2120","1990-07-10","2120","66817100"
"2121","1992-06-14","2121","6364.42"
"2122","1994-01-04","2122","15.5"
"2123","1991-04-18","2123","74954700"
"2124","1989-11-17","2124","24446.7"
"2125","1997-04-25","2125","0"
"2126","1977-12-12","2126","139360"
"2127","1972-03-05","2127","19.1"
"2128","2015-05-12","2128","73.7535"
"2129","2000-08-08","2129","683.955"
"2130","1980-07-13","2130","65210100"
"2131","1977-10-02","2131","245.581"
"2132","1993-10-09","2132","284.2"
"2133","1980-06-22","2133","4203250"
"2134","2013-09-28","2134","18808.2"
"2135","1979-07-10","2135","64785"
"2136","2003-09-27","2136","52527.9"
"2137","2010-07-13","2137","29149.4"
"2138","2017-05-28","2138","0"
"2139","2020-12-24","2139","470292"
"2140","1999-01-30","2140","18174600"
"2141","1995-08-08","2141","21979100"
"2142","1998-04-26","2142","4850910"
"2143","2001-06-18","2143","2690.61"
"2144","1979-06-20","2144","0"
"2145","1999-09-08","2145","569220"
"2146","2017-06-10","2146","2865630"
"2147","1985-06-08","2147","2337220"
"2148","1979-12-20","2148","35340300"
"2149","1971-07-15","2149","400.128"
"2150","1981-09-26","2150","8.2"
"2151","1988-06-23","2151","49134800"
"2152","1986-06-30","2152","322845000"
"2153","1970-01-08","2153","88749200"
"2154","1985-10-16","2154","3024730"
"2155","1983-02-21","2155","1237"
"2156","2006-09-30","2156","2324750"
"2157","1979-10-11","2157","538150"
"2158","1973-11-17","2158","2120190"
"2159","1981-07-28","2159","8679360"
"2160","1984-09-03","2160","45.0872"
"2161","1983-07-09","2161","793.386"
"2162","1987-01-06","2162","2524540"
"2163","1970-10-07","2163","0"
"2164","1994-10-06","2164","0"
"2165","1997-11-21","2165","14506400"
"2166","1981-12-04","2166","25249.9"
"2167","1987-11-07","2167","31.7"
"2168","2013-01-19","2168","0"
"2169","2014-01-10","2169","0.663745"
"2170","1991-06-10","2170","46"
"2171","1989-10-14","2171","3083350"
"2172","1989-11-15","2172","0"
"2173","2001-02-17","2173","1549.08"
"2174","1983-10-27","2174","1669.37"
"2175","1991-09-08","2175","80478.4"
"2176","1977-04-23","2176","167928000"
"2177","1992-04-25","2177","2223.16"
"2178","1978-11-02","2178","0"
"2179","1977-03-15","2179","47926.4"
"2180","2014-03-09","2180","233"
"2181","1992-10-13","2181","349979000"
"2182","1982-01-04","2182","24385500"
"2183","1993-06-26","2183","0"
"2184","1971-10-24","2184","19.6483"
"2185","1989-04-18","2185","23703"
"2186","2012-08-28","2186","74149800"
"2187","2005-12-28","2187","162"
"2188","1972-11-26","2188","104261000"
"2189","1984-02-24","2189","2286.8"
"2190","2013-01-25","2190","6098180"
"2191","2014-09-17","2191","225470"
"2192","2015-11-18","2192","158.398"
"2193","2009-01-01","2193","69732000"
"2194","2005-11-23","2194","21453500"
"2195","1993-07-05","2195","3.3199"
"2196","2004-08-29","2196","81.9027"
"2197","1972-10-16","2197","28134100"
"2198","1983-07-15","2198","0"
"2199","1977-07-23","2199","7922.38"
"2200","2021-01-02","2200","386009"
"2201","2015-12-03","2201","560549"
"2202","1983-11-28","2202","198537"
"2203","2013-08-31","2203","568340000"
"2204","1972-02-26","2204","153700000"
"2205","2015-09-29","2205","51.4432"
"2206","1990-01-28","2206","141.6"
"2207","1996-11-01","2207","192.502"
"2208","1995-07-12","2208","196157000"
"2209","1978-11-12","2209","461477000"
"2210","2013-03-01","2210","77873.8"
"2211","2017-11-30","2211","10169900"
"2212","2010-08-02","2212","1.99751"
"2213","1985-03-28","2213","12.9743"
"2214","1986-02-03","2214","0.709"
"2215","2004-01-31","2215","2543.93"
"2216","2020-03-04","2216","288498000"
"2217","1973-07-20","2217","1.46"
"2218","1991-12-03","2218","352036"
"2219","1987-08-15","2219","916.86"
"2220","1980-08-24","2220","0"
"2221","2002-08-26","2221","48.7497"
"2222","2015-01-30","2222","66332"
"2223","1998-03-10","2223","51213.1"
"2224","1988-08-02","2224","138871000"
"2225","2017-05-07","2225","91.8436"
"2226","2005-10-02","2226","451.758"
"2227","2019-08-06","2227","8.21461"
"2228","1995-01-21","2228","50.2"
"2229","1987-09-09","2229","73.4193"
"2230","2006-08-04","2230","889.66"
"2231","2006-02-25","2231","154399000"
"2232","1994-12-20","2232","53.8"
"2233","1973-04-03","2233","1858.79"
"2234","1994-04-11","2234","5250810"
"2235","2019-09-26","2235","519212"
"2236","1995-09-09","2236","413.99"
"2237","1982-08-12","2237","2445.01"
"2238","1979-03-14","2238","0.9"
"2239","2007-08-08","2239","478.913"
"2240","2013-10-26","2240","0"
"2241","1979-03-17","2241","141143000"
"2242","1990-03-27","2242","531.6"
"2243","1973-08-11","2243","41677"
"2244","1995-07-29","2244","303996"
"2245","1984-01-09","2245","738710000"
"2246","1997-08-17","2246","0"
"2247","1998-02-02","2247","10.23"
"2248","2019-11-21","2248","0.293168"
"2249","1992-12-24","2249","61.8953"
"2250","1972-04-15","2250","0"
"2251","2009-12-04","2251","8323310"
"2252","2005-07-22","2252","1.683"
"2253","2001-02-25","2253","30067800"
"2254","1974-02-12","2254","44377.8"
"2255","1986-06-03","2255","7327.17"
"2256","1970-08-04","2256","283853000"
"2257","1995-02-28","2257","244.563"
"2258","2007-05-19","2258","810.167"
"2259","2018-11-15","2259","112796"
"2260","1998-10-01","2260","182536"
"2261","1970-10-04","2261","20967000"
"2262","1984-08-10","2262","3041280"
"2263","1998-05-17","2263","13"
"2264","1989-02-13","2264","562192"
"2265","2018-06-15","2265","2397570"
"2266","1992-08-03","2266","2235570"
"2267","1985-01-28","2267","1604.3"
"2268","1988-12-06","2268","13.8671"
"2269","1973-02-28","2269","180636000"
"2270","1980-09-09","2270","160.033"
"2271","1985-04-09","2271","0"
"2272","1975-04-27","2272","21516"
"2273","1986-02-05","2273","541.154"
"2274","2005-10-28","2274","444.123"
"2275","2010-03-23","2275","38.6073"
"2276","2016-05-24","2276","1112"
"2277","1976-01-08","2277","48.4306"
"2278","1983-08-04","2278","49543.3"
"2279","2010-04-17","2279","94.6415"
"2280","2010-12-28","2280","10215.6"
"2281","2002-02-07","2281","573515"
"2282","1993-01-03","2282","1083680"
"2283","2008-02-06","2283","832.094"
"2284","2003-05-22","2284","546517000"
"2285","2020-09-13","2285","2159.36"
"2286","1985-12-24","2286","24.8154"
"2287","1983-02-07","2287","1825"
"2288","1980-05-16","2288","7501380"
"2289","1987-01-27","2289","12687900"
"2290","2002-11-18","2290","12657000"
"2291","1979-03-06","2291","0"
"2292","2008-01-21","2292","194.012"
"2293","1999-03-04","2293","63"
"2294","1981-09-27","2294","216666000"
"2295","1994-04-13","2295","0"
"2296","2001-02-04","2296","362363000"
"2297","2016-01-23","2297","1271.7"
"2298","1992-09-01","2298","55405700"
"2299","1983-09-11","2299","1"
"2300","1987-05-28","2300","136819"
"2301","1999-06-16","2301","0"
"2302","1995-02-13","2302","3836.13"
"2303","1989-12-25","2303","549208"
"2304","1992-05-10","2304","1707.81"
"2305","2004-09-12","2305","49.612"
"2306","2012-11-14","2306","390715"
"2307","2019-08-19","2307","75972000"
"2308","1971-01-02","2308","4859.13"
"2309","2018-09-11","2309","3510220"
"2310","1971-01-01","2310","1282570"
"2311","1975-02-10","2311","0"
"2312","1987-06-04","2312","10.315"
"2313","2005-12-09","2313","623247"
"2314","1974-04-19","2314","18138500"
"2315","2017-05-01","2315","20603.9"
"2316","1973-02-18","2316","125974000"
"2317","1990-03-24","2317","2"
"2318","2001-05-05","2318","4070770"
"2319","2013-12-22","2319","2547.89"
"2320","1970-06-20","2320","5764.92"
"2321","1983-11-18","2321","2994.96"
"2322","1981-08-22","2322","65777.7"
"2323","2010-12-28","2323","1"
"2324","2007-02-18","2324","1596430"
"2325","1993-01-10","2325","563.196"
"2326","1997-07-18","2326","0"
"2327","2010-03-16","2327","78"
"2328","1971-02-27","2328","417645"
"2329","1977-03-08","2329","436819"
"2330","1993-08-14","2330","0"
"2331","1985-02-10","2331","167.249"
"2332","2014-01-18","2332","382246000"
"2333","1976-04-24","2333","6.39899"
"2334","1991-12-11","2334","1095"
"2335","1975-03-27","2335","32.1886"
"2336","1993-07-08","2336","59037"
"2337","2007-04-19","2337","0"
"2338","2001-07-09","2338","7335.47"
"2339","2009-08-03","2339","6.599"
"2340","2002-08-29","2340","7.02"
"2341","1990-04-04","2341","56.3253"
"2342","1980-01-22","2342","11499800"
"2343","2009-08-03","2343","100097"
"2344","1975-05-20","2344","88294700"
"2345","1987-08-16","2345","2669750"
"2346","1981-03-09","2346","3.1797"
"2347","1994-02-02","2347","553.115"
"2348","1995-08-08","2348","5419.86"
"2349","2014-10-05","2349","28.741"
"2350","1974-07-10","2350","84893.8"
"2351","2005-10-31","2351","252808"
"2352","1996-02-09","2352","4.81273"
"2353","1971-02-01","2353","1914.45"
"2354","1988-01-29","2354","61.519"
"2355","1985-05-02","2355","0"
"2356","2003-12-07","2356","3100.42"
"2357","1980-06-24","2357","0"
"2358","2005-10-02","2358","0"
"2359","2012-05-28","2359","0"
"2360","2006-06-26","2360","75.3357"
"2361","1999-02-03","2361","72.4364"
"2362","1990-08-17","2362","28.6697"
"2363","1983-11-18","2363","5665.2"
"2364","1970-06-28","2364","1241.84"
"2365","2019-12-10","2365","0"
"2366","1992-10-06","2366","381920"
"2367","1986-03-07","2367","14304600"
"2368","1979-08-13","2368","2.4"
"2369","2016-01-26","2369","232849"
"2370","1971-05-29","2370","0"
"2371","2007-07-21","2371","945"
"2372","1996-01-15","2372","148.314"
"2373","2011-01-11","2373","533634000"
"2374","1986-06-01","2374","31213.3"
"2375","1986-07-19","2375","345056000"
"2376","1975-08-29","2376","1042390"
"2377","1989-06-11","2377","0"
"2378","2019-01-13","2378","648027000"
"2379","1989-02-08","2379","892137"
"2380","2008-02-14","2380","468.974"
"2381","2014-02-23","2381","5.8"
"2382","1981-04-06","2382","40611.5"
"2383","2020-11-01","2383","0"
"2384","1975-07-11","2384","3833940"
"2385","2003-01-19","2385","0.98233"
"2386","2012-02-29","2386","196041000"
"2387","1971-06-02","2387","65753700"
"2388","1998-12-11","2388","0"
"2389","1993-11-30","2389","68505800"
"2390","2012-08-23","2390","1840370"
"2391","1984-04-07","2391","1105.2"
"2392","2013-09-06","2392","6964"
"2393","1988-12-06","2393","237905000"
"2394","1998-03-09","2394","28073.4"
"2395","1977-12-27","2395","11305.8"
"2396","1989-12-12","2396","139.583"
"2397","2015-11-25","2397","19.8836"
"2398","2012-09-11","2398","113709000"
"2399","2008-10-09","2399","301017"
"2400","2011-06-13","2400","639537"
"2401","2002-01-04","2401","29377100"
"2402","1970-12-02","2402","217768000"
"2403","2000-04-28","2403","36065700"
"2404","2005-08-01","2404","0"
"2405","2002-10-07","2405","5230.22"
"2406","1974-09-21","2406","1366.36"
"2407","1971-09-21","2407","4122070"
"2408","1999-06-07","2408","267385"
"2409","1971-06-23","2409","2292.91"
"2410","2000-06-01","2410","15.1"
"2411","1997-08-30","2411","3369.67"
"2412","1984-07-26","2412","10565.1"
"2413","1997-04-28","2413","4204550"
"2414","1975-04-21","2414","517699"
"2415","1994-12-04","2415","60632.2"
"2416","1996-08-07","2416","4"
"2417","2010-03-28","2417","84.37"
"2418","1972-07-15","2418","4356.01"
"2419","1985-03-24","2419","0"
"2420","2009-09-11","2420","41495"
"2421","1976-07-25","2421","67819.9"
"2422","1984-09-26","2422","699.345"
"2423","1999-01-02","2423","0"
"2424","1986-07-31","2424","41256"
"2425","1980-04-06","2425","34930400"
"2426","2006-05-21","2426","15.4098"
"2427","1999-06-05","2427","31.9129"
"2428","2007-05-04","2428","38249.8"
"2429","2012-04-13","2429","236051000"
"2430","1987-02-07","2430","1793000"
"2431","1987-01-23","2431","34.4824"
"2432","1999-11-03","2432","8579.44"
"2433","1991-11-26","2433","13533900"
"2434","2006-10-18","2434","37.3"
"2435","1991-02-12","2435","302820"
"2436","2003-11-22","2436","169482"
"2437","1993-11-08","2437","2912640"
"2438","1983-02-13","2438","7687870"
"2439","1972-02-20","2439","6315640"
"2440","1988-05-28","2440","111.55"
"2441","1991-11-02","2441","342.855"
"2442","2013-07-23","2442","46519100"
"2443","1985-09-24","2443","29117800"
"2444","1995-10-26","2444","20028.3"
"2445","2003-05-02","2445","3214.84"
"2446","1979-04-04","2446","29391400"
"2447","1993-06-20","2447","2299.18"
"2448","1972-01-03","2448","325865"
"2449","1999-05-18","2449","0"
"2450","1989-10-06","2450","28412500"
"2451","2004-09-07","2451","51.0156"
"2452","2000-02-23","2452","3.59324"
"2453","1971-09-13","2453","132.113"
"2454","1979-11-18","2454","0"
"2455","2009-09-23","2455","23861.7"
"2456","2014-12-09","2456","45176200"
"2457","1995-05-22","2457","131298"
"2458","2014-09-16","2458","0"
"2459","2013-05-06","2459","48159.4"
"2460","1994-11-18","2460","2254.16"
"2461","2015-08-27","2461","4.53936"
"2462","1979-08-21","2462","0"
"2463","1970-03-16","2463","67.07"
"2464","2019-06-24","2464","802445000"
"2465","1986-07-25","2465","136"
"2466","2002-10-31","2466","393"
"2467","2016-01-06","2467","64230500"
"2468","2019-03-28","2468","6891360"
"2469","1980-02-17","2469","12522300"
"2470","1983-06-29","2470","25.783"
"2471","1970-04-29","2471","3750.55"
"2472","1988-09-25","2472","1339470"
"2473","1996-08-22","2473","0"
"2474","2018-10-16","2474","11.7157"
"2475","1994-06-18","2475","2468"
"2476","2018-06-12","2476","137.814"
"2477","2017-04-03","2477","396580"
"2478","1970-08-03","2478","358.278"
"2479","2012-12-22","2479","0"
"2480","2000-03-30","2480","402.152"
"2481","1975-09-09","2481","598910000"
"2482","2018-04-27","2482","55116"
"2483","1974-11-28","2483","2"
"2484","2020-05-21","2484","2600.88"
"2485","2007-09-24","2485","6181.16"
"2486","2011-06-18","2486","582.32"
"2487","2020-06-13","2487","264398"
"2488","1991-06-17","2488","9682580"
"2489","1989-12-25","2489","3348.5"
"2490","1979-10-30","2490","0"
"2491","1976-08-25","2491","444.629"
"2492","1976-10-07","2492","25580.1"
"2493","1988-06-17","2493","7607.1"
"2494","1976-03-24","2494","31785.7"
"2495","2013-10-14","2495","25.543"
"2496","1977-02-01","2496","12844600"
"2497","1986-04-08","2497","414287"
"2498","1970-09-09","2498","187288"
"2499","1993-02-18","2499","570467"
"2500","1981-02-19","2500","27.6804"
"2501","1974-03-04","2501","28196400"
"2502","1978-07-12","2502","3412.72"
"2503","2002-12-17","2503","30751"
"2504","1994-06-09","2504","11344800"
"2505","1982-09-06","2505","1665130"
"2506","2007-08-04","2506","7.11408"
"2507","1986-05-21","2507","0"
"2508","1990-07-31","2508","159836"
"2509","2011-04-22","2509","5250910"
"2510","1990-07-20","2510","220.093"
"2511","1994-07-16","2511","782527"
"2512","2013-01-31","2512","6924.3"
"2513","2005-04-28","2513","259376"
"2514","1982-09-24","2514","3.668"
"2515","1985-06-12","2515","50.8"
"2516","2000-08-15","2516","0.9"
"2517","2016-03-03","2517","11952700"
"2518","2002-05-04","2518","14"
"2519","1981-02-14","2519","987395"
"2520","1971-08-13","2520","42.7053"
"2521","2006-03-16","2521","189460"
"2522","2005-08-21","2522","0"
"2523","1993-02-25","2523","48063.2"
"2524","2011-04-24","2524","1164"
"2525","1972-06-29","2525","0"
"2526","2006-11-27","2526","40632.5"
"2527","1989-03-28","2527","2.52824"
"2528","1990-11-13","2528","54777.5"
"2529","1973-01-13","2529","0"
"2530","1972-03-29","2530","3.678"
"2531","2001-04-30","2531","24273.4"
"2532","2008-08-21","2532","110937000"
"2533","1975-05-29","2533","149.73"
"2534","2017-12-31","2534","34.394"
"2535","1977-09-28","2535","2929.62"
"2536","2016-04-26","2536","58566"
"2537","2000-10-21","2537","732048000"
"2538","2008-04-02","2538","105"
"2539","2014-01-09","2539","279073"
"2540","2001-12-25","2540","4108.46"
"2541","1971-06-09","2541","0"
"2542","1999-11-11","2542","44.493"
"2543","1983-05-02","2543","93663300"
"2544","2019-02-17","2544","3421220"
"2545","1997-06-07","2545","26255.1"
"2546","2002-04-26","2546","320739"
"2547","1976-08-08","2547","4617170"
"2548","1990-05-05","2548","3655.79"
"2549","1992-01-25","2549","3830480"
"2550","1989-04-19","2550","841739"
"2551","1990-11-14","2551","310047000"
"2552","1995-12-13","2552","1.44443"
"2553","2010-10-07","2553","581404"
"2554","2010-08-24","2554","83731700"
"2555","1996-12-28","2555","0"
"2556","2002-06-16","2556","0"
"2557","1973-05-20","2557","80392.9"
"2558","1995-06-07","2558","431992000"
"2559","2020-05-11","2559","640.69"
"2560","2016-07-16","2560","10065.3"
"2561","1991-10-17","2561","2.4"
"2562","1978-12-05","2562","1.0604"
"2563","1996-03-17","2563","644449000"
"2564","2020-02-17","2564","2.6"
"2565","1998-08-02","2565","2298300"
"2566","2000-10-14","2566","141459000"
"2567","2006-09-23","2567","15762300"
"2568","2015-03-03","2568","0"
"2569","1986-07-23","2569","1.03"
"2570","2012-04-05","2570","2996.03"
